run_id,t_seconds,config,mitigation,antagonist_active,throughput,claim_p50,claim_p95,claim_p99,e2e_p50,e2e_p95,e2e_p99,n_dead_tup,n_live_tup,table_bytes,index_bytes,queue_depth,oldest_backend_xmin_age,last_autovacuum
R1,24,saturated,,false,1360.000,1.714,2.620,3.016,22572.742,23004.175,23049.693,61774,80609,11829248,3997696,49811,0,
R1,25,saturated,,false,1380.000,1.558,2.501,3.025,23544.696,23983.689,24026.821,64499,82224,12099584,4104192,49548,0,
R1,26,saturated,,false,1340.000,1.711,2.439,2.842,24519.577,24952.461,24997.444,67266,83349,12328960,4202496,49575,20,
R1,27,saturated,,false,1400.000,1.524,2.462,4.172,25468.658,25905.798,25946.787,69976,84689,12591104,4308992,49771,44,
R1,28,saturated,,false,1380.000,1.653,2.607,3.838,26441.367,26864.790,26907.921,72778,86089,12886016,4399104,49791,40,
R1,29,saturated,,false,1360.000,1.569,2.502,3.088,27348.851,27777.045,27823.849,75569,87724,13099008,4505600,49565,40,
R1,30,saturated,,false,1110.000,1.856,14.055,23.234,28398.788,28697.488,28729.538,78114,89089,13320192,4595712,49309,0,
R1,31,saturated,,false,1384.000,1.283,6.594,9.243,29228.325,29655.141,29713.005,80525,89948,13557760,4694016,49309,0,
R1,32,saturated,,false,1376.000,1.340,3.094,7.602,30202.906,30631.802,30675.680,83292,91578,13844480,4792320,49300,0,
R1,33,saturated,,false,1401.000,1.571,3.243,4.012,31178.760,31626.712,31661.511,86099,92973,14098432,4898816,49280,40,
R1,34,saturated,,false,1410.000,1.468,3.099,4.067,32161.715,32597.259,32637.693,88926,94120,14376960,4997120,49294,14,
R1,35,saturated,,false,1370.000,1.663,2.512,3.151,33132.821,33572.718,33612.899,91612,95537,14639104,5103616,49320,40,
R1,36,saturated,,false,1342.000,1.625,2.728,3.244,34108.404,34538.748,34589.567,94337,96900,14893056,5210112,49338,0,
R1,37,saturated,,false,1336.000,1.749,3.669,9.266,35099.829,35532.453,35578.480,97030,98251,15155200,5300224,49339,0,
R1,38,saturated,,false,1344.000,1.599,2.582,6.920,36055.120,36493.922,36542.468,99764,99582,15417344,5414912,49360,0,
R1,39,saturated,,false,1302.000,1.668,3.391,20.239,36719.261,36940.885,36963.502,102363,100942,15671296,5521408,49360,3,
R1,40,saturated,,false,1121.000,1.573,14.249,48.432,36892.015,37132.388,37169.706,104868,102244,15900672,5603328,49359,17,
R1,41,saturated,,false,1320.000,1.781,2.689,3.440,36935.855,37161.543,37175.715,107365,103365,16154624,5718016,49376,0,
R1,42,saturated,,false,1360.000,1.548,2.573,3.201,36967.161,37187.471,37215.041,110013,104685,16441344,5808128,49340,0,
R1,43,saturated,,false,1342.000,1.853,3.098,9.549,36947.671,37199.892,37241.616,112764,106065,16687104,5906432,49364,0,
R1,44,saturated,,false,1380.000,1.560,2.806,3.762,36909.246,37090.828,37112.757,115517,107407,16932864,6021120,49360,0,
R1,45,saturated,,false,1280.000,1.762,2.931,16.744,36897.712,37119.307,37161.166,118177,108787,17211392,6111232,49400,15,
R1,46,saturated,,false,1340.000,1.766,3.124,3.858,36906.511,37140.410,37174.287,120803,110068,17465344,6217728,49361,0,
R1,47,saturated,,false,1437.000,1.487,2.910,4.012,36717.774,37041.900,37084.685,123548,111427,17735680,6324224,49307,1,
R1,48,saturated,,false,1344.000,1.620,2.635,2.932,36587.498,36800.061,36815.933,126453,112866,17981440,6455296,49418,7,
R1,49,saturated,,false,1400.000,1.665,2.707,36.761,36616.803,36832.239,36854.787,129155,114463,18227200,6553600,49360,0,
R1,50,saturated,,false,1161.000,1.653,12.066,33.931,36784.607,37019.386,37034.882,131605,116062,18440192,6635520,49353,8,
R1,51,saturated,,false,1344.000,1.830,3.455,5.123,36794.609,37021.863,37037.452,134251,117280,18710528,6733824,49378,19,
R1,52,saturated,,false,1423.000,1.532,2.628,3.144,36836.627,37051.778,37092.386,136970,118809,18997248,6832128,49333,18,
R1,53,saturated,,false,1334.000,1.746,2.743,3.656,36802.069,37030.377,37067.282,139800,118809,19234816,6938624,49379,0,
R1,54,saturated,,false,1360.000,1.696,2.932,3.544,36850.221,37076.529,37113.995,142519,120189,19513344,7045120,49381,0,
R1,55,saturated,,false,1340.000,1.781,2.585,3.013,36879.725,37104.575,37128.980,145109,121550,19783680,7151616,49400,22,
R1,56,saturated,,false,1346.000,1.750,2.708,3.160,36929.204,37149.346,37189.973,147926,122910,20013056,7249920,49387,25,
R1,57,saturated,,false,1374.000,1.761,2.755,3.381,36902.930,37148.155,37190.157,150536,124237,20291584,7356416,49380,0,
R1,58,saturated,,false,1322.000,1.760,3.194,4.045,36911.484,37136.759,37169.711,153278,125610,20529152,7454720,49435,0,
R1,59,saturated,,false,1402.000,1.628,2.809,3.473,36951.642,37157.468,37181.396,156012,126987,20824064,7561216,49400,1,
R1,60,saturated,,false,1256.000,1.403,9.526,19.731,37026.926,37246.853,37287.872,158536,128354,21037056,7651328,49380,12,
R1,61,saturated,,false,1320.000,1.897,3.731,5.291,37076.632,37303.242,37322.479,161259,129590,21307392,7766016,49420,20,
R1,62,saturated,,false,1380.000,1.546,2.609,3.934,37087.610,37302.017,37318.206,163989,131205,21594112,7872512,49400,13,
R1,63,saturated,,false,1383.000,1.647,2.407,3.107,37078.816,37297.026,37312.287,166775,132565,21848064,7970816,49420,0,
R1,64,saturated,,false,1300.000,1.822,2.894,3.496,37090.600,37306.181,37339.223,169446,133968,22110208,8069120,49420,13,
R1,65,saturated,,false,1340.000,1.602,4.405,7.569,37147.138,37348.107,37376.578,171984,135013,22388736,8175616,49420,12,
R1,66,saturated,,false,1228.000,2.057,6.840,8.720,37256.397,37475.549,37492.289,174523,136608,22568960,8257536,49440,11,
R1,67,saturated,,false,1367.000,1.729,3.017,3.797,37156.570,37447.953,37499.310,177206,138281,22863872,8372224,49440,8,
R1,68,saturated,,false,1323.000,1.842,3.291,5.949,37094.473,37296.840,37330.131,180023,139628,23126016,8470528,49437,19,
R1,69,saturated,,false,1360.000,1.806,2.805,3.318,37096.566,37318.409,37350.194,182598,140971,23379968,8568832,49440,20,
R1,70,saturated,,false,1131.000,1.439,9.754,31.377,37269.961,37529.683,37560.053,184914,142311,23592960,8658944,49409,0,
R1,71,saturated,,false,1380.000,1.711,3.012,3.575,37315.925,37542.576,37572.954,187593,143452,23855104,8765440,49429,0,
R1,72,saturated,,false,1333.000,1.659,4.621,7.578,37355.419,37578.589,37608.915,190331,144802,24117248,8863744,49440,0,
R1,73,saturated,,false,1380.000,1.518,3.673,4.529,37358.301,37589.332,37604.154,193082,146430,24346624,8970240,49420,1,
R1,74,saturated,,false,1369.000,1.704,2.987,11.702,37327.778,37558.236,37589.731,195901,147816,24633344,9084928,49479,0,
R1,75,saturated,,false,1339.000,1.702,2.701,7.086,37303.445,37529.458,37547.850,198634,148943,24911872,9183232,49480,20,
R1,76,saturated,,false,1440.000,1.625,2.650,6.048,37305.431,37537.461,37579.435,201391,150283,25141248,9289728,49422,0,
R1,77,saturated,,false,1340.000,1.727,3.201,4.294,37152.231,37436.716,37481.473,204197,151978,25411584,9388032,49480,13,
R1,78,saturated,,false,1300.000,2.064,3.346,3.960,37086.847,37308.621,37341.515,206843,153298,25698304,9486336,49495,7,
R1,79,saturated,,false,1361.000,1.653,2.506,2.961,37082.908,37296.603,37316.243,209481,154343,25944064,9601024,49439,20,
R1,80,saturated,,false,1198.000,1.492,3.163,92.577,37204.006,37439.487,37467.419,211929,155724,26173440,9699328,49455,0,
R1,81,saturated,,false,1341.000,1.775,2.717,3.293,37199.630,37431.719,37455.767,214617,156904,26419200,9805824,49480,18,
R1,82,saturated,,false,1301.000,1.911,3.107,4.316,37207.432,37438.987,37455.511,217326,158258,26681344,9904128,49500,0,
R1,83,saturated,,false,1360.000,1.861,3.089,3.891,37194.455,37429.030,37457.070,219930,159819,26935296,9994240,49440,13,
R1,84,saturated,,false,1413.000,1.558,2.693,3.830,37153.188,37372.607,37397.900,222769,160925,27213824,10108928,49460,20,
R1,85,saturated,,false,1425.000,1.639,2.822,3.350,37170.467,37390.384,37414.159,225617,162357,27475968,10223616,49455,0,
R1,86,saturated,,false,1385.000,1.669,2.848,12.278,37149.472,37370.808,37387.781,228125,163763,27721728,10321920,49436,19,
R1,87,saturated,,false,1186.000,2.199,6.238,21.755,37138.605,37410.608,37443.929,230790,165168,27967488,10420224,49575,20,
R1,88,saturated,,false,1321.000,1.815,3.034,3.973,37131.171,37353.638,37376.642,233337,166353,28205056,10510336,49520,25,
R1,89,saturated,,false,1380.000,1.636,2.936,3.869,37150.343,37378.437,37397.743,236001,167674,28475392,10616832,49480,20,
R1,90,saturated,,false,1201.000,1.720,9.039,18.556,37271.057,37510.780,37556.084,238501,169054,28680192,10698752,49480,20,
R1,91,saturated,,false,1382.000,1.695,2.410,2.699,37267.148,37492.005,37521.382,241178,170275,28983296,10813440,49500,0,
R1,92,saturated,,false,1304.000,1.699,2.543,19.273,37245.434,37493.504,37508.531,243911,171637,29188096,10928128,49556,0,
R1,93,saturated,,false,1320.000,1.776,2.888,3.850,37300.451,37522.599,37543.542,246569,172961,29458432,11026432,49540,21,
R1,94,saturated,,false,1340.000,1.673,2.868,4.946,37318.176,37552.138,37574.273,249179,174241,29728768,11116544,49500,1,
R1,95,saturated,,false,1340.000,1.821,2.681,3.078,37322.102,37551.151,37575.081,251886,175621,29958144,11231232,49520,0,
R1,96,saturated,,false,1270.000,1.585,7.400,12.931,37343.776,37605.104,37641.767,254523,176981,30220288,11321344,49526,0,
R1,97,saturated,,false,1420.000,1.766,3.098,3.785,37387.750,37613.654,37637.863,257074,178250,30457856,11436032,49500,0,
R1,98,saturated,,false,1424.000,1.519,2.998,4.685,37258.562,37481.080,37506.845,259955,179697,30736384,11542528,49520,0,
R1,99,saturated,,false,1420.000,1.605,2.956,3.493,37199.355,37427.604,37467.910,262806,181370,30982144,11649024,49500,0,
R1,100,saturated,,false,829.000,1.750,22.434,35.058,37322.184,37526.610,37585.283,265349,182535,31186944,11730944,49879,2,
R1,101,saturated,,false,1141.000,1.603,6.660,26.971,37769.405,37975.254,38002.981,1439,184462,31326208,11796480,49520,14,2026-08-01T17:44:29.278369Z
R1,102,saturated,,false,1421.000,1.393,3.125,5.435,37713.970,37951.305,37986.749,3706,184462,31326208,11902976,49480,0,2026-08-01T17:44:29.278369Z
R1,103,saturated,,false,1380.000,1.570,2.555,3.470,37629.382,37850.335,37891.927,6532,185843,31326208,12009472,49500,0,2026-08-01T17:44:29.278369Z
R1,104,saturated,,false,1343.000,1.735,3.244,4.808,37575.255,37798.600,37821.832,9289,187243,31326208,12107776,49525,14,2026-08-01T17:44:29.278369Z
R1,105,saturated,,false,1063.000,1.945,12.662,30.213,37592.001,37866.293,37908.799,11952,188603,31326208,12197888,49794,19,2026-08-01T17:44:29.278369Z
R1,106,saturated,,false,1245.000,1.659,5.624,7.490,37818.704,38050.536,38074.192,14110,189926,31326208,12279808,49540,7,2026-08-01T17:44:29.278369Z
R1,107,saturated,,false,1320.000,1.803,4.066,5.694,37866.759,38101.240,38116.299,16646,190934,31326208,12386304,49560,9,2026-08-01T17:44:29.278369Z
R1,108,saturated,,false,1340.000,1.687,3.401,4.715,37768.498,38053.206,38099.312,19314,192274,31326208,12492800,49560,3,2026-08-01T17:44:29.278369Z
R1,109,saturated,,false,1360.000,1.726,2.625,3.522,37709.364,37943.738,37964.682,21864,193614,31326208,12591104,49548,0,2026-08-01T17:44:29.278369Z
R1,110,saturated,,false,1078.000,1.793,18.986,31.148,37847.367,38103.053,38132.284,24357,194954,31326208,12681216,49580,2,2026-08-01T17:44:29.278369Z
R1,111,saturated,,false,1341.000,1.619,2.965,4.526,37916.047,38135.096,38152.946,26800,196327,31326208,12787712,49579,0,2026-08-01T17:44:29.278369Z
R1,112,saturated,,false,1384.000,1.653,2.429,3.452,37941.782,38163.596,38198.253,29524,197923,31326208,12886016,49560,20,2026-08-01T17:44:29.278369Z
R1,113,saturated,,false,1253.000,1.656,6.209,13.159,37965.697,38167.294,38181.179,32253,199457,31326208,12984320,49669,0,2026-08-01T17:44:29.278369Z
R1,114,saturated,,false,1251.000,1.423,7.803,13.046,38085.098,38311.262,38353.659,34715,200648,31326208,13082624,49619,0,2026-08-01T17:44:29.278369Z
R1,115,saturated,,false,1400.000,1.591,2.364,2.957,38118.925,38337.433,38361.432,37153,202001,31326208,13189120,49560,5,2026-08-01T17:44:29.278369Z
R1,116,saturated,,false,1385.000,1.543,3.304,6.274,38067.223,38288.603,38315.566,39943,203361,31326208,13295616,49580,0,2026-08-01T17:44:29.278369Z
R1,117,saturated,,false,1400.000,1.633,2.480,3.029,38016.765,38235.134,38253.703,42721,204767,31326208,13393920,49545,20,2026-08-01T17:44:29.278369Z
R1,118,saturated,,false,1324.000,1.522,4.987,14.892,37941.436,38209.716,38238.577,45505,206170,31326208,13500416,49639,0,2026-08-01T17:44:29.278369Z
R1,119,saturated,,false,1339.000,1.751,3.473,4.226,37922.919,38133.089,38157.948,48034,207470,31326208,13598720,49582,0,2026-08-01T17:44:29.278369Z
R1,120,saturated,,false,1167.000,1.277,6.537,8.693,38017.062,38307.386,38339.759,50583,208150,31326208,13688832,49577,24,2026-08-01T17:44:29.278369Z
R1,121,saturated,,false,1379.000,1.656,2.993,7.804,37972.647,38190.284,38217.358,53286,210033,31326208,13795328,49620,12,2026-08-01T17:44:29.278369Z
R1,122,saturated,,false,1446.000,1.361,2.549,3.411,37963.466,38180.946,38196.326,55960,211421,31326208,13910016,49580,20,2026-08-01T17:44:29.278369Z
R1,123,saturated,,false,1301.000,1.626,2.750,28.941,37993.727,38251.740,38286.172,58526,212841,31326208,14016512,49699,19,2026-08-01T17:44:29.278369Z
R1,124,saturated,,false,1360.000,1.643,2.388,2.870,38055.118,38269.840,38292.352,61417,214142,31326208,14106624,49620,20,2026-08-01T17:44:29.278369Z
R1,125,saturated,,false,1132.000,1.816,10.769,26.469,38067.028,38328.695,38350.236,64131,215502,31326208,14213120,49830,20,2026-08-01T17:44:29.278369Z
R1,126,saturated,,false,1329.000,1.624,5.556,8.357,38172.563,38383.908,38422.044,66239,216621,31326208,14303232,49606,15,2026-08-01T17:44:29.278369Z
R1,127,saturated,,false,1120.000,1.483,6.792,23.573,38165.093,38340.042,38377.919,68871,217983,31326208,14376960,49629,0,2026-08-01T17:44:29.278369Z
R1,128,saturated,,false,1130.000,2.037,8.712,32.636,38349.119,38534.903,38564.136,71226,219103,31645696,14475264,49794,12,2026-08-01T17:44:29.278369Z
R1,129,saturated,,false,1285.000,1.698,6.113,11.170,38405.641,38632.782,38654.720,73412,220687,31809536,14573568,49640,20,2026-08-01T17:44:29.278369Z
R1,130,saturated,,false,1176.000,2.057,10.695,17.548,38488.277,38740.940,38789.182,75932,222013,32079872,14663680,49695,1,2026-08-01T17:44:29.278369Z
R1,131,saturated,,false,1433.000,1.313,3.562,6.240,38507.886,38749.685,38778.695,78423,222013,32292864,14770176,49625,16,2026-08-01T17:44:29.278369Z
R1,132,saturated,,false,1102.000,1.694,6.021,30.419,38665.417,38846.655,38874.351,81027,223452,32546816,14860288,49656,11,2026-08-01T17:44:29.278369Z
R1,133,saturated,,false,1219.000,1.715,9.579,15.945,38658.052,38851.741,38888.622,83140,224585,32800768,14958592,49655,20,2026-08-01T17:44:29.278369Z
R1,134,saturated,,false,1382.000,1.465,3.303,4.099,38692.038,38920.758,38936.346,85664,225803,33038336,15056896,49640,10,2026-08-01T17:44:29.278369Z
R1,135,saturated,,false,1318.000,1.468,6.438,18.562,38685.536,38895.486,38935.613,88398,227170,33308672,15155200,49640,0,2026-08-01T17:44:29.278369Z
R1,136,saturated,,false,1262.000,1.680,3.470,9.049,38649.615,38890.308,38919.835,91062,228488,33529856,15261696,49740,12,2026-08-01T17:44:29.278369Z
R1,137,saturated,,false,1023.000,2.187,7.530,21.536,38876.031,39130.706,39207.096,93628,229850,33792000,15343616,49895,22,2026-08-01T17:44:29.278369Z
R1,138,saturated,,false,1188.000,1.771,8.617,54.696,39107.025,39326.492,39364.843,95687,231265,33972224,15425536,49766,0,2026-08-01T17:44:29.278369Z
R1,139,saturated,,false,1307.000,1.583,3.663,15.754,39223.786,39462.065,39477.007,98095,232332,34234368,15523840,49720,20,2026-08-01T17:44:29.278369Z
R1,140,saturated,,false,436.000,3.741,67.567,117.572,39373.178,39486.649,39503.780,100371,233348,34349056,15572992,49938,16,2026-08-01T17:44:29.278369Z
R1,141,saturated,,false,164.000,28.537,120.162,171.850,39872.496,40318.747,40318.793,101178,234001,34365440,15581184,49894,29,2026-08-01T17:44:29.278369Z
R1,142,saturated,,false,524.000,4.123,62.878,124.875,40643.329,40844.372,40864.271,101552,234288,34480128,15605760,49876,19,2026-08-01T17:44:29.278369Z
R1,143,saturated,,false,962.000,3.218,16.262,42.943,41129.433,41334.806,41361.839,102725,234288,34652160,15679488,49700,0,2026-08-01T17:44:29.278369Z
R1,144,saturated,,false,1345.000,1.584,2.696,6.597,41235.235,41455.081,41489.603,104835,235414,34930688,15777792,49700,16,2026-08-01T17:44:29.278369Z
R1,145,saturated,,false,1322.000,1.594,3.216,7.021,41230.933,41452.782,41497.850,107579,236759,35233792,15884288,49740,15,2026-08-01T17:44:29.278369Z
R1,146,saturated,,false,1282.000,1.814,4.364,19.217,41238.465,41503.007,41554.029,110230,238121,35471360,15982592,49671,1,2026-08-01T17:44:29.278369Z
R1,147,saturated,,false,1341.000,1.751,2.998,13.432,41172.732,41363.660,41405.101,112826,239334,35758080,16089088,49701,0,2026-08-01T17:44:29.278369Z
R1,148,saturated,,false,1340.000,1.875,2.853,3.896,41032.982,41246.410,41271.312,115500,240705,36085760,16195584,49720,0,2026-08-01T17:44:29.278369Z
R1,149,saturated,,false,1300.000,1.941,3.059,3.579,41051.982,41274.319,41296.287,118189,242064,36388864,16293888,49725,0,2026-08-01T17:44:29.278369Z
R1,150,saturated,,false,1151.000,1.852,8.604,25.039,41150.884,41405.500,41440.708,120701,243369,36642816,16375808,49701,0,2026-08-01T17:44:29.278369Z
R1,151,saturated,,false,1320.000,1.620,2.595,8.871,41190.580,41427.748,41449.051,123115,245175,36921344,16474112,49740,20,2026-08-01T17:44:29.278369Z
R1,152,saturated,,false,1360.000,1.720,2.924,3.250,41042.272,41256.989,41283.667,125790,246495,37216256,16588800,49700,0,2026-08-01T17:44:29.278369Z
R1,153,saturated,,false,1045.000,1.892,9.006,29.568,41054.360,41364.299,41394.336,128453,247835,37453824,16678912,49841,0,2026-08-01T17:44:29.278369Z
R1,154,saturated,,false,1029.000,1.982,10.407,51.007,41511.174,41714.581,41742.313,130350,248960,37675008,16736256,49760,20,2026-08-01T17:44:29.278369Z
R1,155,saturated,,false,1146.000,1.744,6.049,30.469,41527.552,41746.952,41770.325,132765,250244,37904384,16826368,49779,0,2026-08-01T17:44:29.278369Z
R1,156,saturated,,false,1282.000,1.683,3.351,7.146,41530.326,41757.723,41781.870,135108,250244,38182912,16941056,49840,20,2026-08-01T17:44:29.278369Z
R1,157,saturated,,false,1300.000,1.582,5.429,11.792,41596.258,41810.649,41826.889,137647,251817,38461440,17039360,49760,0,2026-08-01T17:44:29.278369Z
R1,158,saturated,,false,1240.000,1.782,2.986,21.580,41633.632,41869.982,41898.606,140272,253037,38723584,17137664,49860,0,2026-08-01T17:44:29.278369Z
R1,159,saturated,,false,1360.000,1.558,2.358,3.199,41728.721,41959.548,41975.100,142795,254377,39002112,17235968,49780,0,2026-08-01T17:44:29.278369Z
R1,160,saturated,,false,1158.000,1.620,14.798,22.024,41863.087,42126.291,42165.751,145361,255657,39231488,17317888,49760,72,2026-08-01T17:44:29.278369Z
R1,161,saturated,,false,1292.000,1.442,6.830,19.959,41901.999,42124.797,42139.787,1312,256051,39264256,17416192,49819,19,2026-08-01T17:45:29.217808Z
R1,162,saturated,,false,1363.000,1.633,3.599,4.590,41768.366,41975.461,42024.017,3973,257375,39264256,17481728,49780,20,2026-08-01T17:45:29.217808Z
R1,163,saturated,,false,1380.000,1.574,3.120,3.799,41805.878,42020.102,42046.588,6708,258566,39264256,17539072,49780,0,2026-08-01T17:45:29.217808Z
R1,164,saturated,,false,1360.000,1.687,2.755,4.002,41827.980,42043.268,42066.929,9471,259946,39264256,17604608,49800,26,2026-08-01T17:45:29.217808Z
R1,165,saturated,,false,1420.000,1.384,2.301,5.861,41836.812,42062.588,42080.248,12233,261326,39264256,17670144,49762,0,2026-08-01T17:45:29.217808Z
R1,166,saturated,,false,1420.000,1.527,2.262,2.765,41736.496,41960.226,41976.508,15116,262708,39264256,17735680,49780,0,2026-08-01T17:45:29.217808Z
R1,167,saturated,,false,1346.000,1.334,3.016,13.505,41713.871,41960.300,41975.337,17871,264146,39264256,17801216,49800,0,2026-08-01T17:45:29.217808Z
R1,168,saturated,,false,1376.000,1.631,2.681,3.186,41529.530,41752.841,41772.272,20642,265677,39264256,17858560,49780,0,2026-08-01T17:45:29.217808Z
R1,169,saturated,,false,1360.000,1.609,2.432,2.933,41359.102,41573.119,41595.553,23382,267037,39264256,17915904,49800,20,2026-08-01T17:45:29.217808Z
R1,170,saturated,,false,1142.000,1.543,8.974,60.906,41332.886,41644.044,41695.507,25892,268237,39264256,17973248,49817,39,2026-08-01T17:45:29.217808Z
R1,171,saturated,,false,1400.000,1.565,2.672,4.107,41225.118,41453.281,41496.589,28510,269599,39264256,18030592,49800,0,2026-08-01T17:45:29.217808Z
R1,172,saturated,,false,1500.000,1.282,2.502,3.396,41109.895,41320.687,41341.245,31361,271019,39264256,18104320,49780,0,2026-08-01T17:45:29.217808Z
R1,173,saturated,,false,1300.000,1.616,3.958,11.346,40959.272,41261.099,41305.249,34283,272499,39264256,18161664,49824,13,2026-08-01T17:45:29.217808Z
R1,174,saturated,,false,1380.000,1.612,2.786,3.499,40839.280,41058.336,41105.229,36911,273779,39264256,18219008,49820,0,2026-08-01T17:45:29.217808Z
R1,175,saturated,,false,1346.000,1.517,2.567,12.794,40805.144,41011.580,41041.436,39743,275204,39264256,18284544,49900,22,2026-08-01T17:45:29.217808Z
R1,176,saturated,,false,1319.000,1.558,2.867,16.914,40825.033,41044.853,41063.259,42280,276464,39264256,18341888,49820,9,2026-08-01T17:45:29.217808Z
R1,177,saturated,,false,1344.000,1.628,2.844,10.154,40834.263,41052.912,41078.567,44998,277824,39264256,18399232,49837,0,2026-08-01T17:45:29.217808Z
R1,178,saturated,,false,1380.000,1.593,2.638,4.562,40702.581,40944.178,40973.163,47750,279188,39583744,18464768,49820,18,2026-08-01T17:45:29.217808Z
R1,179,saturated,,false,1404.000,1.554,2.452,2.950,40382.427,40624.136,40651.811,50546,280569,39755776,18522112,49820,19,2026-08-01T17:45:29.217808Z
R1,180,saturated,,false,1121.000,1.458,13.896,20.469,40267.580,40689.790,40714.045,53121,281792,40001536,18563072,49881,5,2026-08-01T17:45:29.217808Z
R1,181,saturated,,false,1322.000,1.645,4.305,5.904,38413.103,39694.534,40230.126,55582,281792,40214528,18636800,49840,0,2026-08-01T17:45:29.217808Z
R1,182,saturated,,false,1265.000,1.483,4.625,61.736,38062.133,38280.211,38359.335,58265,283735,40509440,18694144,49840,37,2026-08-01T17:45:29.217808Z
R1,183,saturated,,false,1340.000,1.605,3.060,3.575,38127.500,38352.510,38368.760,60790,285000,40796160,18751488,49860,20,2026-08-01T17:45:29.217808Z
R1,184,saturated,,false,1341.000,1.686,2.940,3.383,38108.691,38347.188,38366.009,63472,286360,40992768,18817024,49859,0,2026-08-01T17:45:29.217808Z
R1,185,saturated,,false,1342.000,1.622,3.679,5.116,38025.015,38251.007,38286.329,66256,287955,41312256,18874368,49877,0,2026-08-01T17:45:29.217808Z
R1,186,saturated,,false,447.000,2.219,9.991,34.492,38078.244,38288.212,38342.800,67382,287955,41312256,18882560,49938,27,2026-08-01T17:45:29.217808Z
R1,187,saturated,,false,39.000,274.526,468.901,469.163,39090.463,39515.943,39515.961,68617,289060,41385984,18898944,49950,20,2026-08-01T17:45:29.217808Z
R1,188,saturated,,false,452.000,11.104,84.836,383.209,40177.886,40562.339,40579.028,68763,289617,41394176,18898944,49730,18,2026-08-01T17:45:29.217808Z
R1,189,saturated,,false,1044.000,1.987,7.289,26.712,40353.239,40570.343,40600.131,70077,289852,41574400,18939904,49846,21,2026-08-01T17:45:29.217808Z
R1,190,saturated,,false,618.000,3.062,22.176,114.226,40717.740,40879.337,40947.326,72018,291028,41738240,18980864,49859,0,2026-08-01T17:45:29.217808Z
