run_id,t_seconds,config,mitigation,antagonist_active,throughput,claim_p50,claim_p95,claim_p99,e2e_p50,e2e_p95,e2e_p99,n_dead_tup,n_live_tup,table_bytes,index_bytes,queue_depth,oldest_backend_xmin_age,last_autovacuum
M3,84,saturated,M3,false,1360.000,1.661,2.561,3.389,37105.593,37325.714,37349.092,53221,76520,10895360,4603904,49559,0,2026-08-02T20:26:33.839467Z
M3,85,saturated,M3,false,1360.000,1.578,2.256,2.880,37112.491,37333.210,37348.778,55943,78154,11141120,4734976,49540,0,2026-08-02T20:26:33.839467Z
M3,86,saturated,M3,false,1360.000,1.589,2.461,3.120,37091.775,37306.187,37331.755,58678,79240,11395072,4866048,49540,21,2026-08-02T20:26:33.839467Z
M3,87,saturated,M3,false,1340.000,1.518,3.023,8.439,37079.590,37301.003,37330.755,61382,80600,11665408,5005312,49560,21,2026-08-02T20:26:33.839467Z
M3,88,saturated,M3,false,1367.000,1.498,3.266,5.765,37029.495,37244.178,37283.476,64142,82215,11886592,5120000,49580,1,2026-08-02T20:26:33.839467Z
M3,89,saturated,M3,false,1320.000,1.685,2.993,3.919,36981.133,37199.420,37228.726,66842,83347,12181504,5267456,49580,3,2026-08-02T20:26:33.839467Z
M3,90,saturated,M3,false,1261.000,1.918,3.746,12.094,37034.670,37257.950,37289.878,69465,84667,12427264,5373952,49599,16,2026-08-02T20:26:33.839467Z
M3,91,saturated,M3,false,1283.000,1.635,4.517,17.598,37117.079,37331.935,37375.190,72072,85947,12681216,5496832,49570,21,2026-08-02T20:26:33.839467Z
M3,92,saturated,M3,false,1235.000,1.671,2.963,19.352,37172.239,37380.003,37397.424,74601,87201,12926976,5611520,49579,3,2026-08-02T20:26:33.839467Z
M3,93,saturated,M3,false,1329.000,1.534,2.736,8.660,37238.380,37463.295,37493.152,77109,88688,13131776,5726208,49580,21,2026-08-02T20:26:33.839467Z
M3,94,saturated,M3,false,1328.000,1.677,2.973,3.802,37270.901,37487.491,37515.229,79808,89775,13393920,5840896,49600,21,2026-08-02T20:26:33.839467Z
M3,95,saturated,M3,false,1252.000,1.878,4.887,8.641,37335.358,37568.375,37589.503,82371,91115,13623296,5955584,49600,1,2026-08-02T20:26:33.839467Z
M3,96,saturated,M3,false,1343.000,1.816,3.030,3.685,37353.530,37583.418,37600.745,85002,92375,13901824,6086656,49595,22,2026-08-02T20:26:33.839467Z
M3,97,saturated,M3,false,1386.000,1.564,2.606,3.519,37359.218,37582.243,37608.495,87710,93968,14123008,6201344,49560,21,2026-08-02T20:26:33.839467Z
M3,98,saturated,M3,false,1280.000,1.707,4.082,12.677,37383.226,37610.941,37639.306,90378,95319,14409728,6316032,49618,21,2026-08-02T20:26:33.839467Z
M3,99,saturated,M3,false,1390.000,1.593,2.566,3.209,37360.431,37571.974,37587.703,93070,96895,14671872,6438912,49571,1,2026-08-02T20:26:33.839467Z
M3,100,saturated,M3,false,1321.000,1.675,2.570,3.841,37257.829,37471.778,37495.088,95865,98257,14942208,6569984,49620,2,2026-08-02T20:26:33.839467Z
M3,101,saturated,M3,false,1266.000,1.775,3.417,22.760,37285.161,37494.876,37545.094,98507,99370,15179776,6692864,49618,0,2026-08-02T20:26:33.839467Z
M3,102,saturated,M3,false,1260.000,1.571,3.864,17.531,37338.819,37599.232,37626.632,101015,100634,15409152,6807552,49600,16,2026-08-02T20:26:33.839467Z
M3,103,saturated,M3,false,1325.000,1.526,2.134,9.909,37392.680,37617.608,37633.135,103591,102132,15654912,6922240,49620,20,2026-08-02T20:26:33.839467Z
M3,104,saturated,M3,false,1320.000,1.748,2.457,2.938,37416.783,37635.663,37651.711,106244,102966,15892480,7036928,49631,3,2026-08-02T20:26:33.839467Z
M3,105,saturated,M3,false,1340.000,1.524,2.102,2.864,37432.049,37645.939,37662.383,108902,104286,16154624,7151616,49620,0,2026-08-02T20:26:33.839467Z
M3,106,saturated,M3,false,1360.000,1.549,2.316,2.887,37432.510,37653.024,37681.568,111627,105626,16424960,7274496,49620,18,2026-08-02T20:26:33.839467Z
M3,107,saturated,M3,false,1367.000,1.535,2.962,4.003,37397.002,37618.284,37650.964,114378,106986,16662528,7405568,49640,0,2026-08-02T20:26:33.839467Z
M3,108,saturated,M3,false,1340.000,1.698,2.263,2.446,37394.908,37614.604,37657.514,117104,108373,16924672,7520256,49622,1,2026-08-02T20:26:33.839467Z
M3,109,saturated,M3,false,1340.000,1.657,2.244,2.423,37423.033,37641.459,37671.761,119780,109695,17186816,7643136,49620,0,2026-08-02T20:26:33.839467Z
M3,110,saturated,M3,false,1340.000,1.700,2.331,2.528,37311.588,37520.495,37558.179,122336,111033,17416192,7757824,49620,22,2026-08-02T20:26:33.839467Z
M3,111,saturated,M3,false,1316.000,1.438,2.976,29.134,37262.925,37473.024,37526.876,125044,112373,17653760,7880704,49620,1,2026-08-02T20:26:33.839467Z
M3,112,saturated,M3,false,1325.000,1.644,2.560,7.201,37271.734,37506.280,37537.602,127708,113689,17891328,8003584,49634,1,2026-08-02T20:26:33.839467Z
M3,113,saturated,M3,false,1315.000,1.492,4.255,21.363,37334.603,37570.115,37601.922,130294,115525,18145280,8118272,49635,4,2026-08-02T20:26:33.839467Z
M3,114,saturated,M3,false,1367.000,1.660,2.585,3.121,37315.057,37546.842,37564.260,133073,116599,18407424,8241152,49660,21,2026-08-02T20:26:33.839467Z
M3,115,saturated,M3,false,1351.000,1.736,3.410,5.104,37329.993,37559.934,37576.578,135757,117736,18595840,8331264,49631,9,2026-08-02T20:26:33.839467Z
M3,116,saturated,M3,false,1356.000,1.675,3.000,4.020,37327.500,37545.342,37573.343,138491,119058,18898944,8470528,49660,1,2026-08-02T20:26:33.839467Z
M3,117,saturated,M3,false,1327.000,1.763,2.604,3.831,37347.720,37573.405,37601.121,141195,120429,19169280,8601600,49660,1,2026-08-02T20:26:33.839467Z
M3,118,saturated,M3,false,1284.000,1.832,3.124,3.882,37400.265,37620.736,37659.755,143722,121770,19324928,8699904,49679,20,2026-08-02T20:26:33.839467Z
M3,119,saturated,M3,false,1181.000,1.937,5.447,24.472,37497.090,37741.523,37770.959,146210,123581,19652608,8822784,49659,19,2026-08-02T20:26:33.839467Z
M3,120,saturated,M3,false,1308.000,1.769,3.074,3.693,37529.229,37755.134,37785.842,148668,124478,19890176,8945664,49660,323,2026-08-02T20:26:33.839467Z
M3,121,saturated,M3,false,1287.000,1.552,3.900,17.269,37588.977,37789.757,37806.930,2788,126397,20045824,9043968,49633,0,2026-08-02T20:27:33.831388Z
M3,122,saturated,M3,false,1346.000,1.491,2.523,11.318,37624.902,37833.359,37852.114,5410,127657,20201472,9142272,49636,2,2026-08-02T20:27:33.831388Z
M3,123,saturated,M3,false,1343.000,1.523,2.449,8.950,37619.144,37833.030,37851.202,8139,129179,20357120,9232384,49662,31,2026-08-02T20:27:33.831388Z
M3,124,saturated,M3,false,1320.000,1.731,2.608,3.609,37631.593,37848.781,37866.633,10842,130375,20660224,9330688,49680,1,2026-08-02T20:27:33.831388Z
M3,125,saturated,M3,false,1360.000,1.620,2.874,3.425,37662.926,37885.075,37904.271,13507,131713,20848640,9461760,49660,37,2026-08-02T20:27:33.831388Z
M3,126,saturated,M3,false,1280.000,1.897,3.511,4.395,37667.171,37898.166,37928.483,15800,133053,21168128,9576448,49700,1,2026-08-02T20:27:33.831388Z
M3,127,saturated,M3,false,1361.000,1.685,2.658,3.245,37692.855,37926.608,37944.477,18441,134524,21372928,9699328,49675,0,2026-08-02T20:27:33.831388Z
M3,128,saturated,M3,false,1322.000,1.713,2.345,4.546,37660.988,37872.333,37899.161,21151,135696,21651456,9830400,49700,0,2026-08-02T20:27:33.831388Z
M3,129,saturated,M3,false,1340.000,1.728,2.542,3.264,37616.317,37831.489,37876.478,23825,137056,21913600,9953280,49680,0,2026-08-02T20:27:33.831388Z
M3,130,saturated,M3,false,1360.000,1.638,2.454,3.059,37516.397,37734.168,37807.893,26525,138545,22126592,10084352,49680,19,2026-08-02T20:27:33.831388Z
M3,131,saturated,M3,false,1244.000,1.646,2.912,14.678,37542.694,37739.189,37782.126,29196,139890,22380544,10199040,49680,0,2026-08-02T20:27:33.831388Z
M3,132,saturated,M3,false,1165.000,1.676,11.457,19.218,37575.282,37772.906,37796.192,31712,141169,22577152,10330112,49721,0,2026-08-02T20:27:33.831388Z
M3,133,saturated,M3,false,1341.000,1.534,2.567,8.849,37631.962,37840.794,37860.318,34118,142550,22839296,10452992,49700,2,2026-08-02T20:27:33.831388Z
M3,134,saturated,M3,false,1320.000,1.744,2.363,4.478,37623.945,37842.335,37871.109,36667,143673,23052288,10575872,49700,0,2026-08-02T20:27:33.831388Z
M3,135,saturated,M3,false,1324.000,1.687,2.485,8.610,37640.733,37862.846,37880.483,39339,144995,23306240,10698752,49720,6,2026-08-02T20:27:33.831388Z
M3,136,saturated,M3,false,1342.000,1.647,2.329,2.546,37651.299,37861.329,37887.427,30649,66441,8937472,3547136,49698,0,2026-08-02T20:27:33.831388Z
M3,137,saturated,M3,false,1320.000,1.697,2.348,3.204,37642.737,37871.171,37894.139,33325,67763,9166848,3686400,49720,20,2026-08-02T20:27:33.831388Z
M3,138,saturated,M3,false,1340.000,1.666,2.449,2.801,37695.149,37917.561,37946.444,36018,69123,9445376,3809280,49720,20,2026-08-02T20:27:33.831388Z
M3,139,saturated,M3,false,1340.000,1.690,2.404,2.923,37653.752,37869.007,37912.874,38700,70443,9674752,3932160,49720,21,2026-08-02T20:27:33.831388Z
M3,140,saturated,M3,false,1340.000,1.596,2.375,3.051,37590.036,37818.078,37863.511,41390,71783,9945088,4055040,49720,0,2026-08-02T20:27:33.831388Z
M3,141,saturated,M3,false,1250.000,1.603,4.522,14.734,37571.179,37773.641,37796.119,43920,73123,10158080,4177920,49700,0,2026-08-02T20:27:33.831388Z
M3,142,saturated,M3,false,1340.000,1.423,2.797,9.400,37607.437,37815.724,37842.065,46472,74393,10403840,4300800,49700,0,2026-08-02T20:27:33.831388Z
M3,143,saturated,M3,false,1282.000,1.505,3.405,12.342,37620.572,37840.302,37877.252,49107,75695,10649600,4423680,49740,2,2026-08-02T20:27:33.831388Z
M3,144,saturated,M3,false,1340.000,1.558,2.139,2.379,37649.452,37878.957,37895.249,51753,77015,10895360,4554752,49740,20,2026-08-02T20:27:33.831388Z
M3,145,saturated,M3,false,1340.000,1.627,2.170,2.488,37678.664,37901.518,37932.866,54450,78610,11165696,4685824,49740,0,2026-08-02T20:27:33.831388Z
M3,146,saturated,M3,false,1360.000,1.618,2.347,3.133,37677.680,37900.781,37920.643,57135,79695,11362304,4825088,49720,2,2026-08-02T20:27:33.831388Z
M3,147,saturated,M3,false,1322.000,1.602,2.926,3.736,37667.435,37879.708,37912.162,59856,81057,11640832,4939776,49740,21,2026-08-02T20:27:33.831388Z
M3,148,saturated,M3,false,1340.000,1.698,2.746,3.346,37658.796,37879.687,37902.653,62560,82672,11911168,5079040,49760,18,2026-08-02T20:27:33.831388Z
M3,149,saturated,M3,false,1320.000,1.732,3.336,5.165,37664.919,37892.215,37922.190,65241,84248,12181504,5210112,49760,20,2026-08-02T20:27:33.831388Z
M3,150,saturated,M3,false,1367.000,1.602,2.634,3.410,37661.410,37877.850,37916.871,67910,85314,12451840,5316608,49735,1,2026-08-02T20:27:33.831388Z
M3,151,saturated,M3,false,1261.000,1.502,3.025,15.151,37648.144,37865.190,37932.852,70560,87005,12656640,5447680,49740,0,2026-08-02T20:27:33.831388Z
M3,152,saturated,M3,false,1340.000,1.520,3.259,9.684,37699.882,37925.665,37967.616,73031,88196,12951552,5562368,49740,20,2026-08-02T20:27:33.831388Z
M3,153,saturated,M3,false,1321.000,1.556,2.460,17.063,37703.474,37941.933,37969.468,75819,89241,13180928,5685248,49760,1,2026-08-02T20:27:33.831388Z
M3,154,saturated,M3,false,1300.000,1.491,2.189,18.161,37732.032,37964.283,37994.706,78375,90366,13434880,5799936,49760,1,2026-08-02T20:27:33.831388Z
M3,155,saturated,M3,false,1340.000,1.665,2.362,3.362,37764.184,37993.308,38012.205,81004,91646,13656064,5914624,49760,20,2026-08-02T20:27:33.831388Z
M3,156,saturated,M3,false,1340.000,1.644,2.502,2.824,37735.580,37954.508,37982.837,83705,92986,13901824,6045696,49760,11,2026-08-02T20:27:33.831388Z
M3,157,saturated,M3,false,1321.000,1.700,2.476,2.920,37645.739,37906.064,37935.842,86265,94346,14139392,6160384,49779,19,2026-08-02T20:27:33.831388Z
M3,158,saturated,M3,false,1359.000,1.648,2.433,2.841,37586.245,37805.478,37824.511,88937,95666,14393344,6275072,49780,1,2026-08-02T20:27:33.831388Z
M3,159,saturated,M3,false,1340.000,1.649,2.413,4.245,37544.340,37766.467,37811.701,91658,97026,14630912,6389760,49780,22,2026-08-02T20:27:33.831388Z
M3,160,saturated,M3,false,1321.000,1.687,2.490,3.435,37536.776,37756.217,37776.294,94331,98366,14917632,6520832,49779,17,2026-08-02T20:27:33.831388Z
M3,161,saturated,M3,false,1280.000,1.566,3.650,7.230,37574.187,37780.671,37812.676,96968,99922,15138816,6635520,49760,16,2026-08-02T20:27:33.831388Z
M3,162,saturated,M3,false,1301.000,1.472,3.288,9.473,37604.345,37825.491,37867.053,99553,101222,15384576,6750208,49780,20,2026-08-02T20:27:33.831388Z
M3,163,saturated,M3,false,1365.000,1.503,2.614,10.103,37607.391,37834.110,37866.921,102210,102293,15589376,6856704,49780,21,2026-08-02T20:27:33.831388Z
M3,164,saturated,M3,false,1365.000,1.633,2.452,4.802,37587.136,37808.987,37840.187,104953,103653,15843328,6979584,49800,1,2026-08-02T20:27:33.831388Z
M3,165,saturated,M3,false,1368.000,1.547,2.419,3.512,37549.823,37777.920,37794.257,107546,105018,16121856,7118848,49783,7,2026-08-02T20:27:33.831388Z
M3,166,saturated,M3,false,1380.000,1.470,2.131,2.586,37539.668,37761.112,37776.295,110296,106406,16375808,7241728,49780,1,2026-08-02T20:27:33.831388Z
M3,167,saturated,M3,false,1320.000,1.639,2.560,2.936,37496.738,37722.318,37741.798,113056,107766,16629760,7356416,49800,23,2026-08-02T20:27:33.831388Z
M3,168,saturated,M3,false,1360.000,1.636,2.475,3.018,37516.640,37733.015,37755.958,115738,109106,16834560,7479296,49800,12,2026-08-02T20:27:33.831388Z
M3,169,saturated,M3,false,1320.000,1.670,2.560,3.420,37481.917,37699.961,37737.240,118439,110446,17121280,7593984,49820,1,2026-08-02T20:27:33.831388Z
M3,170,saturated,M3,false,1360.000,1.569,2.298,2.963,37321.565,37540.633,37582.448,121139,112061,17383424,7725056,49800,21,2026-08-02T20:27:33.831388Z
M3,171,saturated,M3,false,1371.000,1.487,2.533,14.130,37310.954,37538.739,37556.688,123846,113146,17629184,7856128,49800,20,2026-08-02T20:27:33.831388Z
M3,172,saturated,M3,false,1321.000,1.468,2.600,13.759,37282.659,37513.402,37542.060,126581,114517,17883136,7970816,49820,13,2026-08-02T20:27:33.831388Z
M3,173,saturated,M3,false,1340.000,1.457,2.324,12.790,37289.609,37515.394,37543.267,129252,115838,18112512,8085504,49820,22,2026-08-02T20:27:33.831388Z
M3,174,saturated,M3,false,1320.000,1.674,2.283,2.656,37284.895,37505.425,37519.395,131938,117434,18374656,8208384,49840,1,2026-08-02T20:27:33.831388Z
M3,175,saturated,M3,false,1375.000,1.543,2.120,2.335,37283.935,37509.651,37525.033,134624,118518,18579456,8323072,49839,2,2026-08-02T20:27:33.831388Z
M3,176,saturated,M3,false,1309.000,1.655,2.584,3.266,37265.960,37486.283,37502.110,137366,118518,18808832,8429568,49856,37,2026-08-02T20:27:33.831388Z
M3,177,saturated,M3,false,1396.000,1.573,2.357,2.648,37244.036,37478.504,37496.177,139924,119898,19062784,8552448,49853,21,2026-08-02T20:27:33.831388Z
