run_id,t_seconds,config,mitigation,antagonist_active,throughput,claim_p50,claim_p95,claim_p99,e2e_p50,e2e_p95,e2e_p99,n_dead_tup,n_live_tup,table_bytes,index_bytes,queue_depth,oldest_backend_xmin_age,last_autovacuum
M3,17,saturated,M3,false,1341.000,1.733,3.006,3.689,15571.696,16036.564,16082.424,18488,70808,9338880,4046848,49481,0,2026-08-02T19:37:32.398079Z
M3,18,saturated,M3,false,1111.000,1.894,7.647,68.811,16670.761,17033.712,17063.033,20897,72193,9535488,4161536,49458,19,2026-08-02T19:37:32.398079Z
M3,19,saturated,M3,false,1346.000,1.661,3.717,5.147,17557.813,17979.063,18025.295,23365,72193,9797632,4268032,49456,0,2026-08-02T19:37:32.398079Z
M3,20,saturated,M3,false,1324.000,1.687,3.033,4.259,18494.848,18931.839,18976.571,25945,73952,10027008,4399104,49480,19,2026-08-02T19:37:32.398079Z
M3,21,saturated,M3,false,1306.000,1.729,3.663,7.953,19470.661,19924.609,19954.127,28637,75293,10289152,4513792,49477,0,2026-08-02T19:37:32.398079Z
M3,22,saturated,M3,false,1376.000,1.415,2.481,9.571,20446.658,20893.451,20939.672,31260,76633,10551296,4644864,49451,18,2026-08-02T19:37:32.398079Z
M3,23,saturated,M3,false,1262.000,1.516,4.984,17.123,21435.701,21877.851,21917.045,33940,77953,10788864,4784128,49519,0,2026-08-02T19:37:32.398079Z
M3,24,saturated,M3,false,1360.000,1.612,2.355,2.618,22416.977,22843.098,22889.107,36571,79315,11042816,4898816,49460,17,2026-08-02T19:37:32.398079Z
M3,25,saturated,M3,false,1351.000,1.659,2.616,5.263,23369.256,23808.380,23851.101,39284,80597,11272192,5021696,49471,1,2026-08-02T19:37:32.398079Z
M3,26,saturated,M3,false,1363.000,1.603,2.337,3.069,24317.263,24765.393,24806.174,42010,81937,11534336,5144576,49480,20,2026-08-02T19:37:32.398079Z
M3,27,saturated,M3,false,1339.000,1.673,2.590,3.849,25293.170,25738.084,25784.965,44746,83311,11771904,5275648,49509,14,2026-08-02T19:37:32.398079Z
M3,28,saturated,M3,false,1302.000,1.705,2.598,3.082,26281.938,26699.880,26746.634,47419,84671,12017664,5398528,49519,0,2026-08-02T19:37:32.398079Z
M3,29,saturated,M3,false,1339.000,1.783,2.602,2.769,27247.311,27691.977,27737.357,50078,86011,12271616,5513216,49500,3,2026-08-02T19:37:32.398079Z
M3,30,saturated,M3,false,1260.000,1.624,2.770,3.312,28260.810,28672.135,28718.066,52714,87331,12517376,5644288,49500,11,2026-08-02T19:37:32.398079Z
M3,31,saturated,M3,false,1309.000,1.658,4.509,13.729,29213.241,29660.221,29698.797,55278,88671,12746752,5750784,49478,12,2026-08-02T19:37:32.398079Z
M3,32,saturated,M3,false,1269.000,1.661,3.718,13.195,30161.263,30620.918,30665.985,57888,89931,12992512,5873664,49520,8,2026-08-02T19:37:32.398079Z
M3,33,saturated,M3,false,1306.000,1.505,3.699,13.045,31172.713,31588.340,31632.042,60440,91240,13221888,5988352,49520,14,2026-08-02T19:37:32.398079Z
M3,34,saturated,M3,false,1321.000,1.629,3.112,5.190,32140.339,32568.410,32613.052,63082,92493,13484032,6119424,49500,0,2026-08-02T19:37:32.398079Z
M3,35,saturated,M3,false,1360.000,1.537,3.240,6.001,33097.127,33542.568,33582.467,65745,93835,13697024,6242304,49520,0,2026-08-02T19:37:32.398079Z
M3,36,saturated,M3,false,1409.000,1.531,2.548,4.338,34107.698,34520.975,34558.191,68488,95142,13967360,6365184,49479,0,2026-08-02T19:37:32.398079Z
M3,37,saturated,M3,false,1360.000,1.678,2.543,2.892,35049.074,35493.401,35530.259,71313,96516,14221312,6496256,49540,18,2026-08-02T19:37:32.398079Z
M3,38,saturated,M3,false,1324.000,1.576,2.903,4.441,36008.568,36423.269,36453.732,74037,97949,14475264,6627328,49560,0,2026-08-02T19:37:32.398079Z
M3,39,saturated,M3,false,1320.000,1.744,2.734,3.180,36911.609,37364.022,37405.873,76459,99285,14721024,6774784,49540,20,2026-08-02T19:37:32.398079Z
M3,40,saturated,M3,false,1300.000,1.856,3.068,4.110,37486.706,37730.840,37773.678,79122,100629,14983168,6889472,49591,0,2026-08-02T19:37:32.398079Z
M3,41,saturated,M3,false,1282.000,1.655,4.383,16.267,37592.302,37800.903,37831.710,81737,101949,15220736,6995968,49540,8,2026-08-02T19:37:32.398079Z
M3,42,saturated,M3,false,1220.000,1.749,3.609,5.648,37684.414,37888.004,37925.145,84268,103249,15458304,7094272,49502,0,2026-08-02T19:37:32.398079Z
M3,43,saturated,M3,false,1327.000,1.608,3.272,6.341,37696.504,37913.655,37955.273,86722,104512,15687680,7208960,49557,22,2026-08-02T19:37:32.398079Z
M3,44,saturated,M3,false,1280.000,1.875,2.859,3.640,37752.943,37983.021,38013.624,89290,105715,15958016,7331840,49580,3,2026-08-02T19:37:32.398079Z
M3,45,saturated,M3,false,1280.000,1.673,3.335,16.314,37803.463,38017.387,38063.267,91889,107078,16228352,7446528,49580,21,2026-08-02T19:37:32.398079Z
M3,46,saturated,M3,false,1360.000,1.574,2.429,3.268,37887.801,38100.559,38130.465,94482,108378,16449536,7585792,49560,7,2026-08-02T19:37:32.398079Z
M3,47,saturated,M3,false,1341.000,1.643,2.398,2.845,37852.156,38077.727,38122.456,97182,109638,16711680,7708672,49560,0,2026-08-02T19:37:32.398079Z
M3,48,saturated,M3,false,1288.000,1.777,2.999,3.693,37794.790,38012.298,38043.790,99850,110998,16973824,7823360,49558,19,2026-08-02T19:37:32.398079Z
M3,49,saturated,M3,false,1333.000,1.666,2.592,3.998,37787.441,38005.793,38035.866,102465,112339,17252352,7938048,49553,17,2026-08-02T19:37:32.398079Z
M3,50,saturated,M3,false,1341.000,1.774,2.884,3.567,37769.148,38001.318,38016.839,105161,113639,17530880,8060928,49559,12,2026-08-02T19:37:32.398079Z
M3,51,saturated,M3,false,1265.000,1.761,4.532,19.879,37826.147,38070.043,38113.195,107714,114980,17793024,8183808,49560,0,2026-08-02T19:37:32.398079Z
M3,52,saturated,M3,false,1242.000,1.678,3.284,20.232,37808.701,38048.128,38080.148,110261,116321,18006016,8298496,49600,0,2026-08-02T19:37:32.398079Z
M3,53,saturated,M3,false,1311.000,1.646,3.073,14.154,37861.485,38092.103,38134.123,112784,117586,18251776,8404992,49599,19,2026-08-02T19:37:32.398079Z
M3,54,saturated,M3,false,1313.000,1.778,2.728,3.614,37861.129,38088.210,38117.256,115404,118825,18472960,8519680,49596,0,2026-08-02T19:37:32.398079Z
M3,55,saturated,M3,false,1340.000,1.682,2.706,3.439,37870.206,38103.026,38134.464,118060,120148,18743296,8642560,49600,0,2026-08-02T19:37:32.398079Z
M3,56,saturated,M3,false,1322.000,1.789,2.701,3.052,37749.120,37922.807,37931.723,120752,121472,18972672,8765440,49600,17,2026-08-02T19:37:32.398079Z
M3,57,saturated,M3,false,1345.000,1.587,2.518,3.149,37707.831,37944.618,37960.856,123411,122814,19243008,8880128,49600,0,2026-08-02T19:37:32.398079Z
M3,58,saturated,M3,false,1402.000,1.702,2.652,3.514,37695.239,37913.239,37928.357,126156,124134,19456000,9003008,49580,4,2026-08-02T19:37:32.398079Z
M3,59,saturated,M3,false,1343.000,1.706,2.669,5.551,37645.533,37861.583,37885.048,128918,125504,19726336,9125888,49597,0,2026-08-02T19:37:32.398079Z
M3,60,saturated,M3,false,1362.000,1.581,2.985,4.293,37625.390,37840.094,37885.325,131627,126891,19963904,9240576,49593,19,2026-08-02T19:37:32.398079Z
M3,61,saturated,M3,false,1305.000,1.470,3.764,16.298,37632.052,37836.769,37852.434,134335,128242,20201472,9371648,49620,0,2026-08-02T19:37:32.398079Z
M3,62,saturated,M3,false,1331.000,1.598,5.427,15.761,37639.795,37845.124,37859.414,136992,129611,20439040,9486336,49569,33,2026-08-02T19:37:32.398079Z
M3,63,saturated,M3,false,1354.000,1.487,4.204,14.863,37633.943,37850.423,37866.556,139663,130911,20668416,9609216,49620,17,2026-08-02T19:37:32.398079Z
M3,64,saturated,M3,false,1240.000,1.664,2.462,2.958,37652.470,37902.412,37949.118,142361,132235,20905984,9723904,49640,16,2026-08-02T19:37:32.398079Z
M3,65,saturated,M3,false,1261.000,1.684,3.731,7.941,37744.049,37951.865,37979.819,144907,133596,21168128,9854976,49641,0,2026-08-02T19:37:32.398079Z
M3,66,saturated,M3,false,1320.000,1.735,2.626,3.198,37766.779,37992.148,38013.200,147464,134836,21381120,9969664,49640,10,2026-08-02T19:37:32.398079Z
M3,67,saturated,M3,false,1373.000,1.645,2.693,4.302,37763.828,37973.673,38010.065,150138,136628,21626880,10092544,49610,13,2026-08-02T19:37:32.398079Z
M3,68,saturated,M3,false,1372.000,1.575,2.700,3.769,37705.432,37933.815,37968.539,152871,138117,21880832,10207232,49599,0,2026-08-02T19:37:32.398079Z
M3,69,saturated,M3,false,1428.000,1.467,2.864,3.631,37598.764,37828.278,37887.609,155648,139482,22126592,10330112,49600,17,2026-08-02T19:37:32.398079Z
M3,70,saturated,M3,false,1322.000,1.623,3.222,3.827,37500.611,37717.597,37744.997,37,140054,22355968,10461184,49620,0,2026-08-02T19:38:32.509862Z
M3,71,saturated,M3,false,1305.000,1.549,3.334,11.384,37533.552,37740.449,37772.309,2911,141552,22511616,10551296,49620,0,2026-08-02T19:38:32.600555Z
M3,72,saturated,M3,false,1305.000,1.487,4.644,19.226,37533.956,37735.312,37762.968,5515,142857,22667264,10641408,49620,0,2026-08-02T19:38:32.600555Z
M3,73,saturated,M3,false,1345.000,1.512,3.550,17.971,37566.974,37771.107,37787.583,8201,144162,22814720,10723328,49660,18,2026-08-02T19:38:32.600555Z
M3,74,saturated,M3,false,1369.000,1.592,2.857,3.721,37577.064,37799.638,37829.794,10920,145547,22978560,10821632,49654,0,2026-08-02T19:38:32.600555Z
M3,75,saturated,M3,false,1344.000,1.612,2.370,4.188,37600.977,37825.431,37852.213,13644,146895,23134208,10919936,49640,1,2026-08-02T19:38:32.600555Z
M3,76,saturated,M3,false,1348.000,1.579,3.147,4.628,37596.588,37805.284,37821.127,699,49655,6053888,2097152,49636,20,2026-08-02T19:38:32.600555Z
M3,77,saturated,M3,false,1409.000,1.490,2.742,3.367,37528.484,37736.440,37763.079,3317,50999,6250496,2228224,49620,0,2026-08-02T19:38:32.600555Z
M3,78,saturated,M3,false,1341.000,1.689,2.579,3.075,37500.780,37710.999,37739.563,6096,52392,6553600,2359296,49660,20,2026-08-02T19:38:32.600555Z
M3,79,saturated,M3,false,1380.000,1.610,2.582,3.324,37411.088,37639.384,37659.376,8825,53773,6758400,2498560,49620,19,2026-08-02T19:38:32.600555Z
M3,80,saturated,M3,false,1363.000,1.508,2.346,2.817,37258.792,37488.571,37513.574,11606,55113,7045120,2621440,49680,20,2026-08-02T19:38:32.600555Z
M3,81,saturated,M3,false,1306.000,1.506,3.184,17.658,37295.948,37527.570,37552.622,14301,56536,7274496,2752512,49660,0,2026-08-02T19:38:32.600555Z
M3,82,saturated,M3,false,1341.000,1.453,3.886,12.243,37291.247,37519.009,37534.773,16926,57822,7512064,2875392,49664,0,2026-08-02T19:38:32.600555Z
M3,83,saturated,M3,false,1245.000,1.535,6.481,12.246,37246.350,37464.052,37508.716,19622,59419,7725056,2998272,49700,20,2026-08-02T19:38:32.600555Z
M3,84,saturated,M3,false,1318.000,1.714,2.491,2.998,37309.023,37534.828,37550.353,22150,60448,7995392,3104768,49688,2,2026-08-02T19:38:32.600555Z
M3,85,saturated,M3,false,1323.000,1.681,2.554,3.041,37333.613,37551.575,37567.724,24787,61748,8273920,3235840,49680,0,2026-08-02T19:38:32.600555Z
M3,86,saturated,M3,false,1340.000,1.706,2.582,3.037,37278.653,37501.541,37517.926,27503,63324,8478720,3375104,49700,0,2026-08-02T19:38:32.600555Z
M3,87,saturated,M3,false,1362.000,1.643,2.540,3.838,37289.415,37503.316,37518.833,30190,64429,8765440,3506176,49680,19,2026-08-02T19:38:32.600555Z
M3,88,saturated,M3,false,1342.000,1.641,2.677,3.057,37265.357,37486.002,37505.465,32920,65771,8970240,3629056,49700,1,2026-08-02T19:38:32.600555Z
M3,89,saturated,M3,false,1377.000,1.651,2.501,2.924,37204.476,37426.486,37442.304,35632,67133,9256960,3751936,49683,20,2026-08-02T19:38:32.600555Z
M3,90,saturated,M3,false,1323.000,1.672,2.552,2.871,37120.778,37349.622,37366.151,38382,68748,9502720,3874816,49700,20,2026-08-02T19:38:32.600555Z
M3,91,saturated,M3,false,1289.000,1.539,6.637,12.131,37120.195,37349.222,37386.117,41014,69833,9732096,3989504,49679,3,2026-08-02T19:38:32.600555Z
M3,92,saturated,M3,false,1382.000,1.308,2.305,24.856,37103.322,37334.041,37371.269,43676,71101,9977856,4136960,49700,15,2026-08-02T19:38:32.600555Z
M3,93,saturated,M3,false,1320.000,1.448,2.808,16.382,37124.349,37329.257,37349.560,46387,72504,10207232,4259840,49681,0,2026-08-02T19:38:32.600555Z
M3,94,saturated,M3,false,1340.000,1.667,2.376,2.641,37076.801,37309.887,37325.755,49113,73805,10461184,4390912,49720,29,2026-08-02T19:38:32.600555Z
M3,95,saturated,M3,false,1322.000,1.625,2.964,3.627,37097.591,37317.618,37349.523,51650,75184,10706944,4513792,49714,15,2026-08-02T19:38:32.600555Z
M3,96,saturated,M3,false,1358.000,1.549,2.348,2.991,37126.997,37357.729,37374.574,54336,76504,10969088,4636672,49720,20,2026-08-02T19:38:32.600555Z
M3,97,saturated,M3,false,1323.000,1.743,2.734,3.150,37149.838,37350.654,37372.815,57048,77864,11182080,4775936,49720,0,2026-08-02T19:38:32.600555Z
M3,98,saturated,M3,false,1140.000,2.009,8.083,13.958,37277.453,37527.285,37558.698,59413,79187,11444224,4915200,49740,20,2026-08-02T19:38:32.600555Z
M3,99,saturated,M3,false,1304.000,1.805,2.777,3.486,37321.510,37540.114,37556.978,61836,80987,11698176,5029888,49737,2,2026-08-02T19:38:32.600555Z
M3,100,saturated,M3,false,1219.000,1.762,3.218,5.343,37365.796,37589.259,37633.616,64312,82311,11927552,5144576,49759,16,2026-08-02T19:38:32.600555Z
M3,101,saturated,M3,false,1235.000,1.760,3.136,25.148,37487.019,37696.842,37726.689,66748,83516,12181504,5251072,49740,20,2026-08-02T19:38:32.600555Z
M3,102,saturated,M3,false,1307.000,1.494,3.199,18.928,37456.719,37664.318,37685.956,69266,84616,12394496,5357568,49720,0,2026-08-02T19:38:32.600555Z
M3,103,saturated,M3,false,1302.000,1.659,2.864,9.094,37408.488,37622.732,37656.019,71872,86054,12648448,5488640,49760,20,2026-08-02T19:38:32.600555Z
M3,104,saturated,M3,false,1342.000,1.681,2.450,4.168,37421.185,37633.967,37657.288,74529,87245,12894208,5603328,49740,0,2026-08-02T19:38:32.600555Z
M3,105,saturated,M3,false,1357.000,1.502,3.321,5.272,37421.504,37638.770,37677.608,77246,88567,13148160,5726208,49740,0,2026-08-02T19:38:32.600555Z
M3,106,saturated,M3,false,1377.000,1.623,2.540,3.314,37433.469,37641.343,37669.541,79678,89668,13402112,5857280,49738,19,2026-08-02T19:38:32.600555Z
M3,107,saturated,M3,false,1340.000,1.623,2.878,3.497,37477.455,37698.815,37735.700,82434,91043,13647872,5980160,49740,0,2026-08-02T19:38:32.600555Z
M3,108,saturated,M3,false,1341.000,1.634,2.587,3.025,37470.212,37689.003,37710.441,84993,92385,13901824,6111232,49760,21,2026-08-02T19:38:32.600555Z
M3,109,saturated,M3,false,1340.000,1.645,2.622,2.970,37445.206,37662.246,37691.999,87689,93746,14139392,6225920,49760,7,2026-08-02T19:38:32.600555Z
M3,110,saturated,M3,false,1341.000,1.672,2.569,3.228,37395.776,37615.172,37639.873,90406,95086,14376960,6348800,49759,2,2026-08-02T19:38:32.600555Z
M3,111,saturated,M3,false,1282.000,1.594,3.373,15.952,37453.694,37666.407,37690.750,93102,96427,14655488,6463488,49760,0,2026-08-02T19:38:32.600555Z
M3,112,saturated,M3,false,1321.000,1.539,2.764,11.823,37499.730,37709.370,37728.051,95672,97454,14852096,6578176,49760,0,2026-08-02T19:38:32.600555Z
M3,113,saturated,M3,false,1341.000,1.541,2.571,10.615,37507.900,37720.502,37743.796,98335,98775,15138816,6692864,49780,1,2026-08-02T19:38:32.600555Z
M3,114,saturated,M3,false,1388.000,1.649,2.648,3.726,37501.051,37719.107,37749.585,101067,100136,15360000,6815744,49736,0,2026-08-02T19:38:32.600555Z
M3,115,saturated,M3,false,1380.000,1.591,2.430,4.880,37478.704,37711.142,37727.688,103844,101480,15646720,6946816,49798,26,2026-08-02T19:38:32.600555Z
M3,116,saturated,M3,false,1363.000,1.648,2.502,4.047,37486.800,37708.362,37735.250,106612,102904,15835136,7069696,49757,0,2026-08-02T19:38:32.600555Z
M3,117,saturated,M3,false,1341.000,1.592,2.389,5.235,37482.762,37708.002,37729.803,109337,104244,16113664,7184384,49780,0,2026-08-02T19:38:32.600555Z
M3,118,saturated,M3,false,1341.000,1.707,2.556,3.495,37536.009,37752.021,37767.862,112036,105608,16343040,7290880,49778,0,2026-08-02T19:38:32.600555Z
M3,119,saturated,M3,false,1369.000,1.659,2.546,3.579,37484.336,37705.616,37751.579,114765,106948,16588800,7421952,49800,0,2026-08-02T19:38:32.600555Z
M3,120,saturated,M3,false,1342.000,1.703,2.514,3.450,37466.055,37685.484,37701.397,117509,108338,16818176,7553024,49798,12,2026-08-02T19:38:32.600555Z
M3,121,saturated,M3,false,1284.000,1.548,2.705,25.901,37438.760,37650.858,37678.971,120190,109678,17072128,7667712,49793,0,2026-08-02T19:38:32.600555Z
M3,122,saturated,M3,false,1260.000,1.655,2.571,20.489,37468.520,37681.085,37710.738,122747,110944,17268736,7782400,49800,17,2026-08-02T19:38:32.600555Z
M3,123,saturated,M3,false,1261.000,1.823,3.299,14.772,37492.283,37712.033,37731.585,125287,112479,17547264,7880704,49820,20,2026-08-02T19:38:32.600555Z
M3,124,saturated,M3,false,1160.000,2.059,5.344,23.406,37629.343,37859.538,37890.580,127738,113505,17776640,7987200,49820,22,2026-08-02T19:38:32.600555Z
M3,125,saturated,M3,false,1304.000,1.709,3.774,11.469,37692.877,37903.471,37933.267,130188,114665,18022400,8110080,49820,0,2026-08-02T19:38:32.600555Z
M3,126,saturated,M3,false,1081.000,2.055,7.155,39.556,37770.168,38106.406,38140.400,132792,116480,18243584,8216576,49840,1,2026-08-02T19:38:32.600555Z
M3,127,saturated,M3,false,1206.000,1.772,5.453,10.830,37960.615,38193.310,38207.190,134945,117581,18464768,8306688,49800,15,2026-08-02T19:38:32.600555Z
M3,128,saturated,M3,false,1116.000,1.975,6.290,17.506,38085.986,38420.695,38448.344,137325,118747,18685952,8421376,49798,3,2026-08-02T19:38:32.600555Z
M3,129,saturated,M3,false,590.000,3.081,48.413,76.456,38300.598,38554.196,38650.050,138644,118747,18776064,8462336,49715,18,2026-08-02T19:38:32.600555Z
M3,130,saturated,M3,false,706.000,4.343,44.700,97.301,39069.875,39251.452,39268.853,40,119353,18956288,8560640,49880,56,2026-08-02T19:39:32.591285Z
M3,131,saturated,M3,false,1321.000,1.473,3.806,8.515,39198.768,39439.008,39471.306,1927,121560,19070976,8642560,49865,0,2026-08-02T19:39:32.767577Z
M3,132,saturated,M3,false,1300.000,1.591,3.204,20.798,39214.821,39442.537,39463.278,4617,122866,19226624,8732672,49880,0,2026-08-02T19:39:32.767577Z
M3,133,saturated,M3,false,1275.000,1.442,3.987,12.271,39262.365,39501.131,39533.257,7186,124181,19374080,8822784,49880,21,2026-08-02T19:39:32.767577Z
M3,134,saturated,M3,false,1301.000,1.787,3.670,8.696,39307.694,39530.661,39557.342,9790,125456,19529728,8912896,49879,0,2026-08-02T19:39:32.767577Z
M3,135,saturated,M3,false,1222.000,1.688,3.923,6.940,39353.430,39594.329,39635.123,12389,126756,19677184,8994816,49900,8,2026-08-02T19:39:32.767577Z
M3,136,saturated,M3,false,981.000,2.585,8.492,9.969,39458.145,39723.794,39755.790,14772,127999,19816448,9068544,49901,20,2026-08-02T19:39:32.767577Z
M3,137,saturated,M3,false,1327.000,1.576,3.284,5.230,39650.530,39889.141,39911.276,16858,129492,19972096,9166848,49900,3,2026-08-02T19:39:32.767577Z
M3,138,saturated,M3,false,1280.000,1.758,3.491,6.322,39586.824,39802.775,39829.749,19513,130818,20283392,9289728,49900,20,2026-08-02T19:39:32.767577Z
M3,139,saturated,M3,false,1221.000,1.815,7.363,14.236,39603.396,39813.856,39857.012,22006,131842,20561920,9396224,49900,19,2026-08-02T19:39:32.767577Z
M3,140,saturated,M3,false,1280.000,1.914,3.536,4.333,39603.344,39823.461,39867.310,24557,133319,20750336,9519104,49900,13,2026-08-02T19:39:32.767577Z
M3,141,saturated,M3,false,1266.000,1.728,4.261,9.926,39547.304,39786.628,39812.038,27130,134343,21053440,9641984,49920,0,2026-08-02T19:39:32.767577Z
M3,142,saturated,M3,false,1289.000,1.679,3.385,7.339,39553.817,39778.912,39800.401,29674,135374,21241856,9773056,49920,21,2026-08-02T19:39:32.767577Z
M3,143,saturated,M3,false,1089.000,1.823,7.528,22.974,39665.570,39921.381,39962.141,32140,136663,21504000,9863168,49920,5,2026-08-02T19:39:32.767577Z
M3,144,saturated,M3,false,1345.000,1.668,2.962,3.575,39712.365,39931.380,39973.749,34525,136663,21684224,10010624,49940,0,2026-08-02T19:39:32.767577Z
M3,145,saturated,M3,false,1276.000,1.596,7.018,13.171,39786.090,40012.330,40036.545,37128,138438,21979136,10117120,49920,0,2026-08-02T19:39:32.767577Z
M3,146,saturated,M3,false,1221.000,1.619,4.035,8.056,39850.546,40102.061,40132.686,39755,139710,22183936,10240000,49920,0,2026-08-02T19:39:32.767577Z
M3,147,saturated,M3,false,1340.000,1.725,2.455,2.805,39891.308,40118.579,40147.640,42241,141053,22437888,10362880,49920,0,2026-08-02T19:39:32.767577Z
M3,148,saturated,M3,false,1300.000,1.814,2.985,4.709,39892.738,40126.682,40156.826,44945,142274,22716416,10485760,49938,0,2026-08-02T19:39:32.767577Z
M3,149,saturated,M3,false,1320.000,1.742,2.529,3.014,39936.787,40153.596,40173.552,47529,143889,22937600,10600448,49940,16,2026-08-02T19:39:32.767577Z
M3,150,saturated,M3,false,1320.000,1.674,2.573,3.900,39944.978,40168.203,40193.939,50062,145149,23232512,10731520,49940,3,2026-08-02T19:39:32.767577Z
M3,151,saturated,M3,false,1285.000,1.738,4.577,10.311,39977.417,40197.555,40231.325,34702,67088,9322496,3719168,49940,0,2026-08-02T19:39:32.767577Z
M3,152,saturated,M3,false,1305.000,1.577,4.018,22.111,39964.018,40182.440,40210.626,37317,68388,9584640,3850240,49940,0,2026-08-02T19:39:32.767577Z
M3,153,saturated,M3,false,1263.000,1.707,3.886,15.913,39998.202,40206.984,40234.401,39875,69711,9846784,3964928,49958,0,2026-08-02T19:39:32.767577Z
M3,154,saturated,M3,false,1342.000,1.730,2.962,3.721,40027.960,40243.056,40260.002,42545,70959,10076160,4104192,49944,23,2026-08-02T19:39:32.767577Z
M3,155,saturated,M3,false,1300.000,1.705,3.086,4.198,40080.173,40311.020,40355.178,45021,72303,10354688,4227072,49960,20,2026-08-02T19:39:32.767577Z
M3,156,saturated,M3,false,1181.000,1.769,4.214,7.996,40148.214,40344.278,40361.331,47805,73603,10575872,4341760,49960,19,2026-08-02T19:39:32.767577Z
M3,157,saturated,M3,false,1102.000,2.024,9.563,18.901,40303.256,40610.893,40637.669,49996,74943,10813440,4431872,49960,20,2026-08-02T19:39:32.767577Z
M3,158,saturated,M3,false,1285.000,1.621,3.166,27.097,40408.969,40651.574,40669.390,52300,76319,11034624,4571136,49617,16,2026-08-02T19:39:32.767577Z
M3,159,saturated,M3,false,1320.000,1.636,2.954,5.117,40478.456,40699.968,40715.734,54859,77233,11296768,4694016,49980,0,2026-08-02T19:39:32.767577Z
M3,160,saturated,M3,false,1362.000,1.593,2.447,3.695,40505.755,40712.336,40729.274,57560,79171,11558912,4816896,49829,0,2026-08-02T19:39:32.767577Z
M3,161,saturated,M3,false,1222.000,1.846,4.012,11.741,40534.282,40780.736,40814.538,60181,80513,11788288,4923392,49889,0,2026-08-02T19:39:32.767577Z
M3,162,saturated,M3,false,1332.000,1.481,2.574,12.619,40566.384,40801.665,40832.291,62731,81755,12058624,5054464,49980,0,2026-08-02T19:39:32.767577Z
M3,163,saturated,M3,false,1300.000,1.611,2.752,16.374,40539.927,40758.947,40815.749,65359,83087,12288000,5169152,49575,0,2026-08-02T19:39:32.767577Z
M3,164,saturated,M3,false,1240.000,1.772,3.455,5.490,40491.600,40736.111,40751.429,67980,84387,12550144,5283840,49380,19,2026-08-02T19:39:32.767577Z
M3,165,saturated,M3,false,1010.000,2.412,20.263,26.871,40462.350,40679.300,40715.501,70426,85647,12746752,5390336,49590,20,2026-08-02T19:39:32.767577Z
M3,166,saturated,M3,false,1141.000,1.725,4.063,59.824,40747.865,40999.660,41015.902,72309,85647,12951552,5488640,49340,20,2026-08-02T19:39:32.767577Z
M3,167,saturated,M3,false,1340.000,1.622,2.531,2.897,40687.931,40976.347,41019.993,74833,87138,13197312,5603328,49300,15,2026-08-02T19:39:32.767577Z
