run_id,t_seconds,config,mitigation,antagonist_active,throughput,claim_p50,claim_p95,claim_p99,e2e_p50,e2e_p95,e2e_p99,n_dead_tup,n_live_tup,table_bytes,index_bytes,queue_depth,oldest_backend_xmin_age,last_autovacuum
M1,72,saturated,M1,false,1353.000,1.556,2.845,5.351,37136.180,37356.449,37390.953,26496,146687,21299200,8552448,49658,0,2026-08-02T09:24:35.934992Z
M1,73,saturated,M1,false,1416.000,1.438,2.420,2.735,37176.532,37395.710,37412.920,29162,147931,21299200,8617984,49609,20,2026-08-02T09:24:35.934992Z
M1,74,saturated,M1,false,1361.000,1.642,2.354,2.907,37146.547,37372.373,37401.964,31963,149289,21299200,8675328,49620,20,2026-08-02T09:24:35.934992Z
M1,75,saturated,M1,false,1360.000,1.649,2.410,2.683,37150.356,37361.697,37392.873,34704,150669,21299200,8732672,49621,0,2026-08-02T09:24:35.934992Z
M1,76,saturated,M1,false,1341.000,1.730,2.493,2.855,37151.756,37381.362,37398.492,37433,152030,21299200,8798208,49639,20,2026-08-02T09:24:35.934992Z
M1,77,saturated,M1,false,1419.000,1.574,2.434,2.974,37108.191,37326.280,37380.579,40190,153389,21389312,8863744,49620,0,2026-08-02T09:24:35.934992Z
M1,78,saturated,M1,false,1343.000,1.668,2.505,6.667,37072.222,37303.332,37338.907,43022,154789,21643264,8937472,49680,7,2026-08-02T09:24:35.934992Z
M1,79,saturated,M1,false,1316.000,1.645,2.571,12.690,37056.431,37284.272,37336.738,45712,156192,21962752,8986624,49704,21,2026-08-02T09:24:35.934992Z
M1,80,saturated,M1,false,1404.000,1.486,2.688,3.714,37072.569,37291.842,37307.668,48396,157532,22134784,9052160,49640,20,2026-08-02T09:24:35.934992Z
M1,81,saturated,M1,false,1201.000,1.652,5.560,24.856,37068.055,37311.880,37342.126,51165,158872,22446080,9117696,49819,0,2026-08-02T09:24:35.934992Z
M1,82,saturated,M1,false,1381.000,1.430,2.531,3.832,37226.056,37454.937,37486.006,53662,160252,22708224,9166848,49660,19,2026-08-02T09:24:35.934992Z
M1,83,saturated,M1,false,1280.000,1.844,3.022,4.928,37215.723,37445.114,37478.467,56327,161474,22945792,9232384,49660,0,2026-08-02T09:24:35.934992Z
M1,84,saturated,M1,false,1300.000,1.826,2.770,3.440,37270.684,37485.535,37514.435,58945,162754,23248896,9281536,49700,18,2026-08-02T09:24:35.934992Z
M1,85,saturated,M1,false,1320.000,1.807,2.694,3.340,37351.444,37589.038,37617.515,61540,164094,23519232,9347072,49660,20,2026-08-02T09:24:35.934992Z
M1,86,saturated,M1,false,1328.000,1.842,2.902,5.822,37310.461,37525.553,37546.470,64234,165374,23797760,9396224,49712,0,2026-08-02T09:24:35.934992Z
M1,87,saturated,M1,false,1420.000,1.451,2.863,8.721,37276.605,37520.250,37547.120,66933,166754,24051712,9461760,49640,1,2026-08-02T09:24:35.934992Z
M1,88,saturated,M1,false,1400.000,1.607,2.475,3.673,37188.281,37422.880,37445.605,69757,168102,24305664,9527296,49640,0,2026-08-02T09:24:35.934992Z
M1,89,saturated,M1,false,1295.000,1.619,2.651,8.278,36955.624,37205.672,37249.481,72418,169502,24567808,9592832,49749,17,2026-08-02T09:24:35.934992Z
M1,90,saturated,M1,false,1385.000,1.484,3.488,7.977,36839.152,37072.118,37113.357,75077,170902,24829952,9641984,49680,0,2026-08-02T09:24:35.934992Z
M1,91,saturated,M1,false,1286.000,1.577,3.362,44.827,36734.718,36944.863,36974.764,77824,172222,25067520,9707520,49794,40,2026-08-02T09:24:35.934992Z
M1,92,saturated,M1,false,1420.000,1.447,2.571,3.093,36749.892,36973.547,36987.800,80468,173877,25321472,9773056,49659,20,2026-08-02T09:24:35.934992Z
M1,93,saturated,M1,false,1427.000,1.553,2.522,4.065,36705.240,36935.350,36952.671,83272,174908,25550848,9838592,49651,21,2026-08-02T09:24:35.934992Z
M1,94,saturated,M1,false,1403.000,1.485,2.282,3.190,36632.696,36852.933,36892.438,86135,176570,25796608,9895936,49700,0,2026-08-02T09:24:35.934992Z
M1,95,saturated,M1,false,1361.000,1.732,2.749,5.829,36594.845,36818.315,36833.125,88936,177778,26050560,9953280,49695,20,2026-08-02T09:24:35.934992Z
M1,96,saturated,M1,false,1399.000,1.547,2.322,2.748,36579.990,36805.835,36833.150,91713,179138,26312704,10018816,49700,0,2026-08-02T09:24:35.934992Z
M1,97,saturated,M1,false,1360.000,1.715,2.539,3.798,36553.116,36769.284,36795.134,94358,180538,26558464,10117120,49700,20,2026-08-02T09:24:35.934992Z
M1,98,saturated,M1,false,1342.000,1.531,2.499,8.726,36577.588,36787.613,36817.371,97095,182153,26828800,10231808,49701,0,2026-08-02T09:24:35.934992Z
M1,99,saturated,M1,false,1305.000,1.653,2.829,12.376,36551.491,36779.311,36801.882,99813,183241,27066368,10321920,49755,1,2026-08-02T09:24:35.934992Z
M1,100,saturated,M1,false,1418.000,1.396,2.515,7.083,36649.356,36868.858,36887.158,102481,184855,27361280,10428416,49700,3,2026-08-02T09:24:35.934992Z
M1,101,saturated,M1,false,1220.000,1.762,5.069,19.290,36591.943,36849.480,36864.245,105292,185963,27656192,10534912,49860,20,2026-08-02T09:24:35.934992Z
M1,102,saturated,M1,false,1380.000,1.471,2.542,2.981,36711.255,36934.292,36961.421,107817,187598,27885568,10616832,49740,20,2026-08-02T09:24:35.934992Z
M1,103,saturated,M1,false,1381.000,1.645,2.471,2.779,36721.859,36945.041,36964.504,110544,188603,28188672,10731520,49720,0,2026-08-02T09:24:35.934992Z
M1,104,saturated,M1,false,1440.000,1.497,2.292,2.507,36715.080,36935.057,36964.548,113342,189964,28499968,10846208,49720,40,2026-08-02T09:24:35.934992Z
M1,105,saturated,M1,false,1388.000,1.557,2.562,3.432,36686.085,36903.734,36932.015,116185,191404,28803072,10952704,49720,20,2026-08-02T09:24:35.934992Z
M1,106,saturated,M1,false,1400.000,1.501,2.353,3.303,36680.555,36894.112,36920.791,119037,192792,29089792,11051008,49740,20,2026-08-02T09:24:35.934992Z
M1,107,saturated,M1,false,1363.000,1.656,3.135,7.407,36624.052,36834.418,36872.679,121825,194212,29384704,11149312,49738,0,2026-08-02T09:24:35.934992Z
M1,108,saturated,M1,false,1400.000,1.448,2.330,3.228,36638.640,36849.263,36877.525,124558,195828,29638656,11255808,49740,21,2026-08-02T09:24:35.934992Z
M1,109,saturated,M1,false,1238.000,2.053,4.296,14.962,36513.855,36772.011,36800.346,127354,196975,29958144,11370496,49821,0,2026-08-02T09:24:35.934992Z
M1,110,saturated,M1,false,1384.000,1.576,3.520,10.785,36616.783,36848.264,36871.532,129876,198551,30228480,11452416,49740,11,2026-08-02T09:24:35.934992Z
M1,111,saturated,M1,false,1388.000,1.466,4.436,17.463,36567.693,36819.610,36849.224,132718,199597,30474240,11567104,49837,0,2026-08-02T09:24:35.934992Z
M1,112,saturated,M1,false,1420.000,1.340,2.327,5.853,36579.934,36805.377,36829.625,135494,201081,30760960,11673600,49740,0,2026-08-02T09:24:35.934992Z
M1,113,saturated,M1,false,1375.000,1.667,3.371,5.877,36553.084,36775.452,36796.894,138277,202405,31072256,11780096,49760,15,2026-08-02T09:24:35.934992Z
M1,114,saturated,M1,false,1420.000,1.527,2.721,3.526,36547.967,36768.503,36788.228,141111,203800,31309824,11886592,49742,6,2026-08-02T09:24:35.934992Z
M1,115,saturated,M1,false,1385.000,1.664,2.507,6.808,36525.739,36757.940,36792.279,143936,205202,31563776,11984896,49760,1,2026-08-02T09:24:35.934992Z
M1,116,saturated,M1,false,1400.000,1.619,2.299,2.549,36488.301,36707.071,36750.085,146708,206605,31817728,12091392,49747,21,2026-08-02T09:24:35.934992Z
M1,117,saturated,M1,false,1361.000,1.653,2.374,2.809,36460.584,36690.747,36706.293,149528,208247,32079872,12197888,49779,0,2026-08-02T09:24:35.934992Z
M1,118,saturated,M1,false,1419.000,1.591,2.525,3.354,36402.078,36637.454,36679.897,152301,209640,32342016,12312576,49764,9,2026-08-02T09:24:35.934992Z
M1,119,saturated,M1,false,1280.000,1.706,2.991,26.703,36331.953,36547.302,36570.853,155098,210789,32563200,12435456,49842,20,2026-08-02T09:24:35.934992Z
M1,120,saturated,M1,false,1401.000,1.538,2.395,6.333,36304.335,36531.139,36551.215,157731,212145,32841728,12525568,49780,0,2026-08-02T09:24:35.934992Z
M1,121,saturated,M1,false,1301.000,1.596,4.236,16.634,36260.486,36467.975,36498.813,160523,213486,33062912,12632064,49861,1,2026-08-02T09:24:35.934992Z
M1,122,saturated,M1,false,1100.000,1.534,2.637,3.689,36312.320,36472.101,36496.269,163159,214868,33333248,12730368,49402,57,2026-08-02T09:24:35.934992Z
M1,123,saturated,M1,false,1262.000,1.355,2.498,54.383,36530.854,36754.951,36784.021,2024,215757,33333248,12771328,49800,17,2026-08-02T09:25:36.008455Z
M1,124,saturated,M1,false,1361.000,1.673,2.435,3.252,36517.981,36738.718,36759.924,4817,216821,33333248,12836864,49819,0,2026-08-02T09:25:36.008455Z
M1,125,saturated,M1,false,1339.000,1.623,4.002,4.843,36577.965,36789.859,36816.147,7472,218201,33333248,12902400,49800,20,2026-08-02T09:25:36.008455Z
M1,126,saturated,M1,false,1380.000,1.698,2.515,5.793,36588.745,36809.660,36825.839,10237,219521,33333248,12951552,49800,21,2026-08-02T09:25:36.008455Z
M1,127,saturated,M1,false,1354.000,1.658,2.557,5.882,36556.855,36770.665,36789.919,12974,220901,33333248,13017088,49813,20,2026-08-02T09:25:36.008455Z
M1,128,saturated,M1,false,1386.000,1.686,2.531,2.797,36574.829,36793.659,36824.793,15684,222261,33333248,13082624,49800,26,2026-08-02T09:25:36.008455Z
M1,129,saturated,M1,false,1361.000,1.385,2.794,7.704,36481.323,36719.992,36746.381,18534,223641,33333248,13148160,49879,19,2026-08-02T09:25:36.008455Z
M1,130,saturated,M1,false,1382.000,1.473,2.460,11.253,36521.887,36741.225,36766.460,21276,225081,33333248,13197312,49838,14,2026-08-02T09:25:36.008455Z
M1,131,saturated,M1,false,1291.000,1.587,3.295,17.282,36576.941,36790.292,36820.056,24030,226422,33333248,13262848,49870,0,2026-08-02T09:25:36.008455Z
M1,132,saturated,M1,false,1390.000,1.508,2.442,3.536,36613.660,36839.027,36852.337,26671,227746,33333248,13328384,49839,28,2026-08-02T09:25:36.008455Z
M1,133,saturated,M1,false,1379.000,1.597,2.315,2.675,36639.710,36857.472,36872.965,29433,229104,33333248,13434880,49840,16,2026-08-02T09:25:36.008455Z
M1,134,saturated,M1,false,1360.000,1.703,2.471,2.751,36631.407,36849.953,36865.349,32175,230484,33333248,13533184,49840,0,2026-08-02T09:25:36.008455Z
M1,135,saturated,M1,false,1380.000,1.575,2.364,3.060,36624.784,36843.515,36870.021,34942,231844,33333248,13639680,49840,0,2026-08-02T09:25:36.008455Z
M1,136,saturated,M1,false,1360.000,1.704,2.760,4.163,36590.150,36819.981,36836.308,37722,233479,33333248,13746176,49859,20,2026-08-02T09:25:36.008455Z
M1,137,saturated,M1,false,1420.000,1.564,2.275,2.702,36578.181,36790.996,36814.655,40472,234859,33333248,13852672,49840,0,2026-08-02T09:25:36.008455Z
M1,138,saturated,M1,false,1360.000,1.777,2.603,2.908,36574.501,36782.516,36805.211,43274,236259,33333248,13950976,49846,20,2026-08-02T09:25:36.008455Z
M1,139,saturated,M1,false,1320.000,1.587,2.306,11.930,36473.346,36706.239,36727.550,46019,237619,33333248,14057472,49920,20,2026-08-02T09:25:36.008455Z
M1,140,saturated,M1,false,1403.000,1.443,2.732,6.554,36512.552,36724.113,36750.013,48716,239019,33333248,14163968,49857,0,2026-08-02T09:25:36.008455Z
M1,141,saturated,M1,false,1210.000,1.672,2.690,25.931,36501.146,36748.171,36768.525,51485,240359,33660928,14262272,49963,13,2026-08-02T09:25:36.008455Z
M1,142,saturated,M1,false,1460.000,1.362,2.404,3.366,36613.582,36826.926,36853.820,53940,241931,33882112,14360576,49860,0,2026-08-02T09:25:36.008455Z
M1,143,saturated,M1,false,1360.000,1.662,2.564,2.961,36638.877,36857.508,36875.712,56710,243032,34136064,14467072,49861,16,2026-08-02T09:25:36.008455Z
M1,144,saturated,M1,false,1400.000,1.564,2.305,5.444,36633.397,36852.225,36869.235,59487,244393,34455552,14581760,49860,0,2026-08-02T09:25:36.008455Z
M1,145,saturated,M1,false,1400.000,1.508,2.283,5.842,36599.793,36821.374,36852.728,62324,245792,34635776,14688256,49880,0,2026-08-02T09:25:36.008455Z
M1,146,saturated,M1,false,1367.000,1.704,2.572,3.452,36591.376,36808.689,36827.388,65099,246957,34938880,14778368,49896,0,2026-08-02T09:25:36.008455Z
M1,147,saturated,M1,false,1375.000,1.682,2.543,2.989,36524.692,36742.510,36759.808,67827,248337,35143680,14884864,49880,0,2026-08-02T09:25:36.008455Z
M1,148,saturated,M1,false,1340.000,1.755,2.524,2.871,36567.004,36776.745,36797.475,70605,249699,35446784,14991360,49900,0,2026-08-02T09:25:36.008455Z
M1,149,saturated,M1,false,1280.000,1.893,3.204,13.880,36563.073,36804.319,36836.930,73317,251314,35692544,15089664,49960,25,2026-08-02T09:25:36.008455Z
M1,150,saturated,M1,false,1354.000,1.675,3.049,7.349,36650.381,36866.864,36898.811,75915,252399,35921920,15196160,49900,22,2026-08-02T09:25:36.008455Z
M1,151,saturated,M1,false,1289.000,1.736,4.392,12.680,36717.972,36922.556,36947.865,78602,253693,36175872,15302656,49912,17,2026-08-02T09:25:36.008455Z
M1,152,saturated,M1,false,1400.000,1.497,2.600,5.808,36764.617,36985.356,37007.924,81247,255249,36405248,15392768,49900,0,2026-08-02T09:25:36.008455Z
M1,153,saturated,M1,false,1360.000,1.543,2.315,2.729,36762.865,36985.816,37012.606,83983,256382,36691968,15499264,49907,0,2026-08-02T09:25:36.008455Z
M1,154,saturated,M1,false,1380.000,1.614,2.550,3.489,36787.399,37013.278,37046.535,86770,257749,36921344,15605760,49920,0,2026-08-02T09:25:36.008455Z
M1,155,saturated,M1,false,1380.000,1.654,2.516,2.889,36800.747,37028.094,37050.880,89536,259142,37183488,15712256,49919,0,2026-08-02T09:25:36.008455Z
M1,156,saturated,M1,false,1380.000,1.579,2.566,5.891,36789.122,37019.095,37054.784,92279,260502,37437440,15810560,49920,0,2026-08-02T09:25:36.008455Z
M1,157,saturated,M1,false,1340.000,1.709,2.586,3.753,36767.810,36988.498,37015.641,95033,261902,37683200,15917056,49920,20,2026-08-02T09:25:36.008455Z
M1,158,saturated,M1,false,1401.000,1.591,2.506,3.165,36741.129,36974.097,37015.578,97810,263242,37945344,16031744,49940,0,2026-08-02T09:25:36.008455Z
M1,159,saturated,M1,false,1380.000,1.529,2.433,5.480,36568.674,36904.100,36950.966,100646,264663,38240256,16138240,49495,0,2026-08-02T09:25:36.008455Z
M1,160,saturated,M1,false,1400.000,1.506,2.410,12.549,36397.218,36632.391,36659.276,103432,266338,38494208,16236544,49922,16,2026-08-02T09:25:36.008455Z
M1,161,saturated,M1,false,1244.000,1.741,3.258,22.295,36404.081,36646.067,36673.277,106120,267423,38813696,16343040,49935,1,2026-08-02T09:25:36.008455Z
M1,162,saturated,M1,false,1420.000,1.484,2.379,3.171,36442.362,36673.466,36702.120,108757,268939,39124992,16449536,49940,20,2026-08-02T09:25:36.008455Z
M1,163,saturated,M1,false,1360.000,1.708,2.276,2.505,36431.414,36647.799,36675.427,111532,270107,39436288,16556032,49945,20,2026-08-02T09:25:36.008455Z
M1,164,saturated,M1,false,1380.000,1.622,2.599,2.798,36411.789,36644.450,36672.496,114305,271472,39763968,16646144,49940,0,2026-08-02T09:25:36.008455Z
M1,165,saturated,M1,false,1380.000,1.565,2.505,3.262,36411.359,36633.600,36660.930,117070,273102,40050688,16752640,49940,24,2026-08-02T09:25:36.008455Z
